account_id,client_id,contract_id,account_number,account_type,currency,open_date,close_date,status,branch_code
6853,368,3559.0,ACC0000006853,DEPOSIT,USD,2024-06-28,,ACTIVE,BR426
6854,2529,,ACC0000006854,CHECKING,USD,2025-09-19,,CLOSED,BR573
6855,1486,2745.0,ACC0000006855,LOAN,USD,2022-08-21,2027-10-12,DORMANT,BR220
6856,1099,,ACC0000006856,LOAN,USD,2023-03-30,2025-02-23,CLOSED,BR206
6857,781,1151.0,ACC0000006857,LOAN,USD,2024-10-28,,ACTIVE,BR920
6858,227,,ACC0000006858,LOAN,USD,2022-06-27,,DORMANT,BR781
6859,2307,,ACC0000006859,DEPOSIT,USD,2025-10-23,2029-07-08,ACTIVE,BR688
6860,1647,4820.0,ACC0000006860,LOAN,USD,2024-03-02,,CLOSED,BR938
6861,2069,2028.0,ACC0000006861,CREDIT,USD,2025-09-01,2035-07-17,ACTIVE,BR720
6862,25,5167.0,ACC0000006862,LOAN,USD,2022-10-18,,BLOCKED,BR126
6863,559,2458.0,ACC0000006863,CREDIT,USD,2025-03-13,,DORMANT,BR782
6864,2892,3504.0,ACC0000006864,CREDIT,USD,2025-01-26,,ACTIVE,BR526
6865,241,5321.0,ACC0000006865,SAVINGS,USD,2025-09-22,,CLOSED,BR934
6866,1693,2602.0,ACC0000006866,CREDIT,USD,2022-07-04,,DORMANT,BR302
6867,1202,3020.0,ACC0000006867,DEPOSIT,USD,2025-07-07,,DORMANT,BR774
6868,252,5193.0,ACC0000006868,SAVINGS,USD,2025-04-19,,CLOSED,BR374
6869,2520,,ACC0000006869,LOAN,USD,2024-12-12,,ACTIVE,BR607
6870,309,444.0,ACC0000006870,CHECKING,USD,2024-12-04,2031-07-07,DORMANT,BR879
6871,1092,2929.0,ACC0000006871,DEPOSIT,USD,2025-02-23,,BLOCKED,BR329
6872,1784,,ACC0000006872,CHECKING,USD,2025-09-30,,ACTIVE,BR791
6873,510,5296.0,ACC0000006873,CREDIT,USD,2024-05-07,2031-04-04,DORMANT,BR388
6874,2086,3615.0,ACC0000006874,CREDIT,USD,2024-01-29,,BLOCKED,BR146
6875,1353,795.0,ACC0000006875,SAVINGS,USD,2023-01-28,,DORMANT,BR872
6876,1426,,ACC0000006876,CREDIT,USD,2023-11-17,,DORMANT,BR223
6877,1025,,ACC0000006877,LOAN,USD,2025-11-01,,CLOSED,BR940
6878,2359,3791.0,ACC0000006878,CREDIT,USD,2024-01-10,,ACTIVE,BR110
6879,633,1497.0,ACC0000006879,DEPOSIT,USD,2021-01-25,,CLOSED,BR546
6880,21,5748.0,ACC0000006880,SAVINGS,USD,2025-05-22,2026-10-10,CLOSED,BR834
6881,896,,ACC0000006881,SAVINGS,USD,2025-03-30,,CLOSED,BR514
6882,2224,,ACC0000006882,CHECKING,USD,2025-05-02,2033-09-22,DORMANT,BR801
6883,2845,706.0,ACC0000006883,CREDIT,USD,2025-05-31,,DORMANT,BR420
6884,1299,2800.0,ACC0000006884,SAVINGS,USD,2023-01-08,,DORMANT,BR714
6885,201,,ACC0000006885,LOAN,USD,2025-01-07,2026-03-12,ACTIVE,BR546
6886,742,,ACC0000006886,LOAN,USD,2023-05-19,,BLOCKED,BR907
6887,63,4928.0,ACC0000006887,DEPOSIT,USD,2024-06-14,,CLOSED,BR972
6888,1193,,ACC0000006888,CHECKING,USD,2025-08-06,2030-06-25,ACTIVE,BR212
6889,1678,2670.0,ACC0000006889,DEPOSIT,USD,2025-08-25,2032-03-07,CLOSED,BR180
6890,1301,,ACC0000006890,CREDIT,USD,2025-10-16,,ACTIVE,BR733
6891,787,5978.0,ACC0000006891,CHECKING,USD,2024-12-23,,DORMANT,BR535
6892,686,,ACC0000006892,LOAN,USD,2025-07-15,,BLOCKED,BR619
6893,2621,,ACC0000006893,SAVINGS,USD,2022-06-23,,CLOSED,BR922
6894,355,3869.0,ACC0000006894,LOAN,USD,2025-04-25,,DORMANT,BR169
6895,2814,4617.0,ACC0000006895,LOAN,USD,2024-10-07,2029-10-01,BLOCKED,BR805
6896,1712,4705.0,ACC0000006896,LOAN,USD,2024-11-12,,BLOCKED,BR687
6897,625,3869.0,ACC0000006897,SAVINGS,USD,2024-02-23,,DORMANT,BR648
6898,2081,2892.0,ACC0000006898,LOAN,USD,2025-10-25,,ACTIVE,BR902
6899,1618,1714.0,ACC0000006899,CHECKING,USD,2025-10-25,,BLOCKED,BR414
6900,2557,5097.0,ACC0000006900,SAVINGS,USD,2024-05-25,2031-03-14,BLOCKED,BR804
6901,1284,,ACC0000006901,CREDIT,USD,2025-03-10,,ACTIVE,BR157
6902,196,96.0,ACC0000006902,LOAN,USD,2024-05-16,2028-11-21,DORMANT,BR486
6903,1905,,ACC0000006903,CHECKING,USD,2025-04-26,,ACTIVE,BR962
6904,476,401.0,ACC0000006904,DEPOSIT,USD,2025-07-31,2031-05-03,CLOSED,BR265
6905,827,5553.0,ACC0000006905,LOAN,USD,2023-04-24,,CLOSED,BR666
6906,1393,,ACC0000006906,LOAN,USD,2025-01-14,,BLOCKED,BR338
6907,134,2225.0,ACC0000006907,SAVINGS,USD,2024-08-08,2030-01-06,CLOSED,BR637
6908,2831,1600.0,ACC0000006908,CHECKING,USD,2025-10-07,2033-03-07,DORMANT,BR517
6909,1678,2065.0,ACC0000006909,DEPOSIT,USD,2025-10-08,,CLOSED,BR417
6910,2397,,ACC0000006910,LOAN,USD,2025-09-13,,DORMANT,BR144
6911,2522,1371.0,ACC0000006911,SAVINGS,USD,2025-11-02,2033-11-04,DORMANT,BR234
6912,564,2533.0,ACC0000006912,CHECKING,USD,2025-07-05,2027-11-22,BLOCKED,BR872
6913,957,2308.0,ACC0000006913,DEPOSIT,USD,2024-12-20,,DORMANT,BR443
6914,1662,1475.0,ACC0000006914,LOAN,USD,2022-03-14,2023-04-21,DORMANT,BR642
6915,594,2751.0,ACC0000006915,LOAN,USD,2025-03-15,,DORMANT,BR465
6916,2415,,ACC0000006916,CREDIT,USD,2025-04-21,,ACTIVE,BR390
6917,2228,1567.0,ACC0000006917,DEPOSIT,USD,2023-09-04,2025-05-15,CLOSED,BR945
6918,1316,3241.0,ACC0000006918,DEPOSIT,USD,2024-11-07,,CLOSED,BR534
6919,1863,5779.0,ACC0000006919,LOAN,USD,2022-12-06,,ACTIVE,BR263
6920,694,,ACC0000006920,CHECKING,USD,2021-09-27,,DORMANT,BR542
6921,1259,66.0,ACC0000006921,CREDIT,USD,2025-11-02,2030-10-12,DORMANT,BR948
6922,1345,,ACC0000006922,CHECKING,USD,2025-10-22,2029-08-02,ACTIVE,BR812
6923,649,,ACC0000006923,SAVINGS,USD,2025-10-18,,DORMANT,BR638
6924,399,,ACC0000006924,DEPOSIT,USD,2021-07-27,,ACTIVE,BR272
6925,63,,ACC0000006925,DEPOSIT,USD,2025-10-20,2031-11-11,DORMANT,BR597
6926,1903,,ACC0000006926,CHECKING,USD,2024-10-15,,DORMANT,BR929
6927,2532,,ACC0000006927,SAVINGS,USD,2024-06-13,,BLOCKED,BR128
6928,555,,ACC0000006928,CHECKING,USD,2025-10-27,2031-06-13,BLOCKED,BR938
6929,641,834.0,ACC0000006929,DEPOSIT,USD,2023-08-18,2030-11-29,CLOSED,BR536
6930,302,2889.0,ACC0000006930,CREDIT,USD,2025-10-26,,CLOSED,BR273
6931,1775,,ACC0000006931,CREDIT,USD,2025-05-28,,BLOCKED,BR979
6932,844,3434.0,ACC0000006932,DEPOSIT,USD,2025-06-23,,DORMANT,BR653
6933,29,5207.0,ACC0000006933,CHECKING,USD,2024-10-26,,DORMANT,BR143
6934,74,4759.0,ACC0000006934,CHECKING,USD,2024-06-26,,ACTIVE,BR589
6935,1018,544.0,ACC0000006935,LOAN,USD,2025-10-14,2033-05-09,BLOCKED,BR378
6936,2125,553.0,ACC0000006936,DEPOSIT,USD,2025-07-07,2030-10-04,CLOSED,BR951
6937,2830,1718.0,ACC0000006937,LOAN,USD,2025-10-30,2026-12-14,BLOCKED,BR271
6938,2419,1079.0,ACC0000006938,CREDIT,USD,2025-08-21,,BLOCKED,BR580
6939,1474,,ACC0000006939,CHECKING,USD,2025-06-06,2031-05-17,CLOSED,BR190
6940,121,3831.0,ACC0000006940,SAVINGS,USD,2022-11-20,,DORMANT,BR910
6941,1809,5041.0,ACC0000006941,CREDIT,USD,2025-07-10,2033-06-17,DORMANT,BR753
6942,1583,823.0,ACC0000006942,LOAN,USD,2025-08-08,,CLOSED,BR230
6943,727,,ACC0000006943,DEPOSIT,USD,2024-08-17,,CLOSED,BR691
6944,1803,4482.0,ACC0000006944,LOAN,USD,2022-03-18,,BLOCKED,BR721
6945,2239,2212.0,ACC0000006945,CREDIT,USD,2024-07-05,,BLOCKED,BR219
6946,1701,5126.0,ACC0000006946,CREDIT,USD,2025-02-15,,BLOCKED,BR527
6947,459,,ACC0000006947,SAVINGS,USD,2025-02-22,2032-01-28,ACTIVE,BR961
6948,2253,1372.0,ACC0000006948,CREDIT,USD,2024-12-21,,ACTIVE,BR819
6949,221,3938.0,ACC0000006949,SAVINGS,USD,2025-07-31,,CLOSED,BR652
6950,2255,,ACC0000006950,LOAN,USD,2025-08-20,,ACTIVE,BR130
6951,2682,,ACC0000006951,LOAN,USD,2025-11-02,,ACTIVE,BR801
6952,1370,5128.0,ACC0000006952,SAVINGS,USD,2023-09-14,,ACTIVE,BR674
6953,1517,28.0,ACC0000006953,LOAN,USD,2021-11-24,2025-09-05,BLOCKED,BR147
6954,605,4683.0,ACC0000006954,LOAN,USD,2024-12-31,,BLOCKED,BR729
6955,2640,2944.0,ACC0000006955,SAVINGS,USD,2025-02-27,,CLOSED,BR940
6956,2205,5897.0,ACC0000006956,SAVINGS,USD,2025-04-16,2030-05-24,BLOCKED,BR125
6957,1856,578.0,ACC0000006957,CHECKING,USD,2025-10-28,,ACTIVE,BR395
6958,187,804.0,ACC0000006958,LOAN,USD,2024-06-28,,ACTIVE,BR177
6959,2031,,ACC0000006959,CREDIT,USD,2022-02-22,,DORMANT,BR711
6960,658,,ACC0000006960,DEPOSIT,USD,2024-10-19,,CLOSED,BR708
6961,488,1615.0,ACC0000006961,CHECKING,USD,2024-01-24,,ACTIVE,BR851
6962,626,,ACC0000006962,DEPOSIT,USD,2025-06-19,,BLOCKED,BR768
6963,819,,ACC0000006963,SAVINGS,USD,2023-05-06,,BLOCKED,BR328
6964,1436,,ACC0000006964,LOAN,USD,2023-06-09,2032-08-02,BLOCKED,BR317
6965,727,3728.0,ACC0000006965,CHECKING,USD,2022-12-26,,DORMANT,BR142
6966,1483,,ACC0000006966,CHECKING,USD,2025-09-27,,DORMANT,BR241
6967,2915,1276.0,ACC0000006967,CREDIT,USD,2024-11-04,,BLOCKED,BR938
6968,1763,1509.0,ACC0000006968,CHECKING,USD,2023-12-05,2029-09-04,BLOCKED,BR590
6969,2619,5218.0,ACC0000006969,CHECKING,USD,2025-10-21,,CLOSED,BR412
6970,1943,,ACC0000006970,CHECKING,USD,2024-03-28,,ACTIVE,BR891
6971,2332,,ACC0000006971,CHECKING,USD,2024-12-05,2027-08-11,DORMANT,BR438
6972,2471,5068.0,ACC0000006972,LOAN,USD,2023-11-28,,BLOCKED,BR640
6973,2284,1931.0,ACC0000006973,CREDIT,USD,2025-09-20,,ACTIVE,BR939
6974,714,4537.0,ACC0000006974,SAVINGS,USD,2025-07-15,,ACTIVE,BR848
6975,463,,ACC0000006975,SAVINGS,USD,2023-04-10,,CLOSED,BR395
6976,235,,ACC0000006976,CHECKING,USD,2025-05-26,,CLOSED,BR713
6977,2500,3908.0,ACC0000006977,CHECKING,USD,2025-10-07,,DORMANT,BR479
6978,961,5157.0,ACC0000006978,DEPOSIT,USD,2023-08-26,,CLOSED,BR252
6979,611,3893.0,ACC0000006979,DEPOSIT,USD,2022-11-19,,DORMANT,BR886
6980,2325,4633.0,ACC0000006980,DEPOSIT,USD,2024-12-21,2026-04-08,CLOSED,BR725
6981,1675,516.0,ACC0000006981,LOAN,USD,2021-12-09,,BLOCKED,BR950
6982,1686,2984.0,ACC0000006982,CREDIT,USD,2024-04-02,,BLOCKED,BR390
6983,259,5371.0,ACC0000006983,CREDIT,USD,2024-05-23,2032-02-15,DORMANT,BR327
6984,2631,2548.0,ACC0000006984,LOAN,USD,2024-05-14,,CLOSED,BR911
6985,775,3109.0,ACC0000006985,CREDIT,USD,2025-01-05,,CLOSED,BR596
6986,2906,4095.0,ACC0000006986,CREDIT,USD,2024-07-24,,DORMANT,BR753
6987,455,36.0,ACC0000006987,CHECKING,USD,2025-03-22,,BLOCKED,BR194
6988,2433,8.0,ACC0000006988,DEPOSIT,USD,2024-08-11,2026-06-19,ACTIVE,BR985
6989,567,,ACC0000006989,LOAN,USD,2025-04-13,,ACTIVE,BR248
6990,491,,ACC0000006990,LOAN,USD,2024-12-08,,DORMANT,BR811
6991,608,,ACC0000006991,LOAN,USD,2025-04-29,,BLOCKED,BR959
6992,1066,5974.0,ACC0000006992,CREDIT,USD,2024-07-07,,DORMANT,BR195
6993,1149,3240.0,ACC0000006993,SAVINGS,USD,2021-09-24,,CLOSED,BR335
6994,2018,,ACC0000006994,CHECKING,USD,2023-09-04,,DORMANT,BR270
6995,636,,ACC0000006995,CREDIT,USD,2025-10-19,,ACTIVE,BR310
6996,1488,2881.0,ACC0000006996,DEPOSIT,USD,2025-10-26,,ACTIVE,BR823
6997,1898,,ACC0000006997,CREDIT,USD,2025-06-13,2029-01-22,DORMANT,BR297
6998,2810,,ACC0000006998,CHECKING,USD,2023-01-01,2031-06-03,CLOSED,BR235
6999,1863,7.0,ACC0000006999,LOAN,USD,2023-05-21,,CLOSED,BR970
7000,947,3383.0,ACC0000007000,LOAN,USD,2025-09-07,,ACTIVE,BR918
7001,1761,5367.0,ACC0000007001,LOAN,USD,2023-03-06,,DORMANT,BR531
7002,2069,2499.0,ACC0000007002,LOAN,USD,2025-09-20,2033-09-12,DORMANT,BR926
7003,1569,3692.0,ACC0000007003,DEPOSIT,USD,2025-05-03,,CLOSED,BR709
7004,2886,,ACC0000007004,DEPOSIT,USD,2025-09-20,,BLOCKED,BR539
7005,808,5123.0,ACC0000007005,SAVINGS,USD,2024-12-29,,BLOCKED,BR687
7006,2286,,ACC0000007006,SAVINGS,USD,2025-08-28,2026-11-09,CLOSED,BR733
7007,377,,ACC0000007007,CREDIT,USD,2025-04-24,,CLOSED,BR638
7008,1393,,ACC0000007008,CREDIT,USD,2024-07-02,2031-11-16,CLOSED,BR249
7009,2180,,ACC0000007009,CREDIT,USD,2025-07-11,2033-06-14,DORMANT,BR721
7010,1810,3388.0,ACC0000007010,DEPOSIT,USD,2025-04-10,,CLOSED,BR993
7011,1969,5871.0,ACC0000007011,CHECKING,USD,2023-08-24,2025-07-23,CLOSED,BR843
7012,2162,,ACC0000007012,SAVINGS,USD,2024-04-17,,BLOCKED,BR899
7013,1716,1442.0,ACC0000007013,CHECKING,USD,2025-03-15,,DORMANT,BR957
7014,847,,ACC0000007014,SAVINGS,USD,2025-06-08,,DORMANT,BR489
7015,986,5453.0,ACC0000007015,SAVINGS,USD,2023-12-09,,BLOCKED,BR195
7016,635,,ACC0000007016,LOAN,USD,2023-02-26,,BLOCKED,BR522
7017,588,,ACC0000007017,DEPOSIT,USD,2024-01-11,,CLOSED,BR736
7018,1874,5955.0,ACC0000007018,CREDIT,USD,2024-07-08,,DORMANT,BR674
7019,624,4385.0,ACC0000007019,DEPOSIT,USD,2025-07-20,2032-06-16,ACTIVE,BR103
7020,1417,2871.0,ACC0000007020,SAVINGS,USD,2024-03-23,2027-01-08,DORMANT,BR141
7021,1025,,ACC0000007021,DEPOSIT,USD,2025-06-22,,BLOCKED,BR979
7022,1140,,ACC0000007022,CHECKING,USD,2023-01-30,,ACTIVE,BR306
7023,2932,4766.0,ACC0000007023,CREDIT,USD,2025-01-10,,CLOSED,BR220
7024,2673,,ACC0000007024,SAVINGS,USD,2025-05-22,,CLOSED,BR675
7025,1394,788.0,ACC0000007025,DEPOSIT,USD,2024-02-25,,CLOSED,BR738
7026,2385,,ACC0000007026,CREDIT,USD,2025-10-29,,BLOCKED,BR265
7027,1086,2594.0,ACC0000007027,CHECKING,USD,2025-01-03,,DORMANT,BR227
7028,427,985.0,ACC0000007028,SAVINGS,USD,2024-05-20,2032-05-08,DORMANT,BR251
7029,1780,,ACC0000007029,DEPOSIT,USD,2025-09-30,,CLOSED,BR829
7030,2173,5273.0,ACC0000007030,SAVINGS,USD,2023-11-09,2033-03-25,ACTIVE,BR140
7031,1668,1013.0,ACC0000007031,CREDIT,USD,2022-10-18,,ACTIVE,BR524
7032,1550,,ACC0000007032,DEPOSIT,USD,2021-12-23,,BLOCKED,BR676
7033,1802,3520.0,ACC0000007033,SAVINGS,USD,2025-06-15,,CLOSED,BR816
7034,31,4516.0,ACC0000007034,LOAN,USD,2024-09-01,,DORMANT,BR953
7035,2369,944.0,ACC0000007035,LOAN,USD,2025-04-08,,CLOSED,BR205
7036,445,,ACC0000007036,SAVINGS,USD,2025-05-08,,BLOCKED,BR442
7037,660,3316.0,ACC0000007037,DEPOSIT,USD,2023-06-01,,BLOCKED,BR242
7038,2955,471.0,ACC0000007038,CHECKING,USD,2024-10-04,,CLOSED,BR268
7039,99,5408.0,ACC0000007039,CREDIT,USD,2023-04-22,,DORMANT,BR894
7040,368,1843.0,ACC0000007040,CREDIT,USD,2024-07-01,2029-09-26,CLOSED,BR300
7041,2861,2476.0,ACC0000007041,CHECKING,USD,2025-01-22,,DORMANT,BR481
7042,100,3999.0,ACC0000007042,CREDIT,USD,2024-04-21,,BLOCKED,BR626
7043,1370,5658.0,ACC0000007043,LOAN,USD,2024-05-23,,BLOCKED,BR864
7044,906,2144.0,ACC0000007044,CHECKING,USD,2025-08-10,,ACTIVE,BR917
7045,1431,,ACC0000007045,LOAN,USD,2023-06-02,2032-06-06,DORMANT,BR863
7046,1825,,ACC0000007046,LOAN,USD,2023-07-10,,ACTIVE,BR596
7047,185,5283.0,ACC0000007047,CHECKING,USD,2025-04-04,2033-08-18,BLOCKED,BR592
7048,2332,4544.0,ACC0000007048,CREDIT,USD,2025-08-26,,DORMANT,BR313
7049,2759,3212.0,ACC0000007049,LOAN,USD,2025-05-11,,ACTIVE,BR942
7050,2602,2709.0,ACC0000007050,DEPOSIT,USD,2024-09-06,,ACTIVE,BR106
7051,7,495.0,ACC0000007051,CREDIT,USD,2025-11-01,,CLOSED,BR277
7052,181,,ACC0000007052,CHECKING,USD,2025-07-21,,CLOSED,BR793
7053,2138,,ACC0000007053,CREDIT,USD,2025-02-28,,CLOSED,BR319
7054,649,2627.0,ACC0000007054,CHECKING,USD,2023-09-28,,CLOSED,BR944
7055,2448,5501.0,ACC0000007055,CHECKING,USD,2023-02-18,2027-07-09,ACTIVE,BR117
7056,2991,1580.0,ACC0000007056,CREDIT,USD,2024-09-17,,CLOSED,BR296
7057,335,,ACC0000007057,CREDIT,USD,2025-01-04,,DORMANT,BR902
7058,2035,4100.0,ACC0000007058,LOAN,USD,2025-09-14,,ACTIVE,BR845
7059,2906,,ACC0000007059,SAVINGS,USD,2025-03-17,,CLOSED,BR465
7060,186,,ACC0000007060,LOAN,USD,2024-08-31,,BLOCKED,BR276
7061,2987,4858.0,ACC0000007061,DEPOSIT,USD,2025-05-22,,CLOSED,BR814
7062,1696,,ACC0000007062,SAVINGS,USD,2025-02-13,,ACTIVE,BR545
7063,429,5978.0,ACC0000007063,CREDIT,USD,2025-07-12,,ACTIVE,BR884
7064,654,,ACC0000007064,LOAN,USD,2023-09-30,,DORMANT,BR398
7065,1929,,ACC0000007065,CREDIT,USD,2023-09-19,2031-09-28,ACTIVE,BR556
7066,945,,ACC0000007066,LOAN,USD,2024-09-15,,DORMANT,BR217
7067,905,1691.0,ACC0000007067,LOAN,USD,2025-01-11,,DORMANT,BR757
7068,2701,,ACC0000007068,CREDIT,USD,2025-07-16,,DORMANT,BR487
7069,2558,873.0,ACC0000007069,LOAN,USD,2025-03-09,,DORMANT,BR476
7070,995,2786.0,ACC0000007070,SAVINGS,USD,2024-11-19,2027-09-05,DORMANT,BR961
7071,61,,ACC0000007071,CREDIT,USD,2021-09-13,,BLOCKED,BR832
7072,2878,4297.0,ACC0000007072,CREDIT,USD,2024-10-03,,BLOCKED,BR579
7073,2304,1281.0,ACC0000007073,CREDIT,USD,2024-01-17,,DORMANT,BR784
7074,2378,271.0,ACC0000007074,CHECKING,USD,2024-01-21,2026-04-11,CLOSED,BR602
7075,789,1096.0,ACC0000007075,DEPOSIT,USD,2025-04-08,,CLOSED,BR847
7076,2968,,ACC0000007076,DEPOSIT,USD,2022-09-14,2029-02-20,CLOSED,BR791
7077,328,5914.0,ACC0000007077,SAVINGS,USD,2024-09-07,,DORMANT,BR865
7078,1508,3415.0,ACC0000007078,CREDIT,USD,2023-11-27,2032-04-02,DORMANT,BR751
7079,2680,1871.0,ACC0000007079,CREDIT,USD,2024-10-08,,DORMANT,BR237
7080,971,2921.0,ACC0000007080,LOAN,USD,2025-02-07,,CLOSED,BR144
7081,1506,,ACC0000007081,SAVINGS,USD,2025-06-17,2034-11-01,ACTIVE,BR296
7082,998,5326.0,ACC0000007082,CHECKING,USD,2025-05-12,,DORMANT,BR574
7083,1264,2220.0,ACC0000007083,SAVINGS,USD,2025-10-16,,ACTIVE,BR233
7084,2268,,ACC0000007084,CREDIT,USD,2025-09-01,,CLOSED,BR352
7085,17,979.0,ACC0000007085,CREDIT,USD,2024-04-19,2031-09-09,BLOCKED,BR479
7086,260,5651.0,ACC0000007086,LOAN,USD,2025-10-08,,DORMANT,BR225
7087,2062,1553.0,ACC0000007087,SAVINGS,USD,2023-10-03,,ACTIVE,BR710
7088,2195,3421.0,ACC0000007088,CREDIT,USD,2025-03-07,,ACTIVE,BR542
7089,2305,733.0,ACC0000007089,LOAN,USD,2025-11-02,,DORMANT,BR243
7090,1340,4461.0,ACC0000007090,SAVINGS,USD,2025-02-04,,DORMANT,BR430
7091,2213,3768.0,ACC0000007091,CREDIT,USD,2025-09-25,2031-03-26,BLOCKED,BR990
7092,2471,,ACC0000007092,LOAN,USD,2022-07-29,,DORMANT,BR138
7093,2748,458.0,ACC0000007093,SAVINGS,USD,2024-10-08,,ACTIVE,BR472
7094,1565,1441.0,ACC0000007094,DEPOSIT,USD,2023-05-23,,DORMANT,BR916
7095,1732,3944.0,ACC0000007095,SAVINGS,USD,2025-08-29,2032-08-06,BLOCKED,BR377
7096,764,,ACC0000007096,SAVINGS,USD,2025-01-17,,CLOSED,BR925
7097,1551,4975.0,ACC0000007097,LOAN,USD,2023-03-02,,CLOSED,BR627
7098,2762,,ACC0000007098,SAVINGS,USD,2024-09-10,2029-04-28,BLOCKED,BR760
7099,2745,,ACC0000007099,CHECKING,USD,2025-10-25,,DORMANT,BR258
7100,851,4490.0,ACC0000007100,LOAN,USD,2025-02-09,,ACTIVE,BR232
7101,1422,5902.0,ACC0000007101,SAVINGS,USD,2022-11-08,,ACTIVE,BR556
7102,2986,5456.0,ACC0000007102,CHECKING,USD,2025-08-07,,DORMANT,BR947
7103,2341,3999.0,ACC0000007103,CHECKING,USD,2024-02-12,2031-12-11,DORMANT,BR545
7104,1148,504.0,ACC0000007104,DEPOSIT,USD,2024-09-14,2030-01-05,DORMANT,BR122
7105,1632,3817.0,ACC0000007105,CREDIT,USD,2024-02-19,,CLOSED,BR857
7106,2597,3753.0,ACC0000007106,DEPOSIT,USD,2024-04-13,,CLOSED,BR380
7107,832,5433.0,ACC0000007107,DEPOSIT,USD,2023-06-04,2031-09-20,DORMANT,BR187
7108,2668,3427.0,ACC0000007108,SAVINGS,USD,2022-06-26,2029-10-03,DORMANT,BR724
7109,161,1677.0,ACC0000007109,CHECKING,USD,2023-10-28,,CLOSED,BR242
7110,2979,,ACC0000007110,CREDIT,USD,2025-10-14,,DORMANT,BR411
7111,1063,,ACC0000007111,SAVINGS,USD,2025-08-15,,BLOCKED,BR836
7112,1698,4243.0,ACC0000007112,SAVINGS,USD,2022-07-16,,ACTIVE,BR544
7113,1555,2096.0,ACC0000007113,CHECKING,USD,2024-05-13,,BLOCKED,BR113
7114,2311,3099.0,ACC0000007114,SAVINGS,USD,2024-01-20,,DORMANT,BR998
7115,656,,ACC0000007115,LOAN,USD,2025-08-31,,ACTIVE,BR351
7116,446,,ACC0000007116,CHECKING,USD,2023-02-20,,CLOSED,BR398
7117,378,2837.0,ACC0000007117,CHECKING,USD,2025-09-05,,BLOCKED,BR781
7118,2034,1534.0,ACC0000007118,CHECKING,USD,2023-04-23,,DORMANT,BR363
7119,2642,838.0,ACC0000007119,CREDIT,USD,2021-12-31,,ACTIVE,BR514
7120,1273,1953.0,ACC0000007120,CREDIT,USD,2025-09-29,,ACTIVE,BR909
7121,2265,5041.0,ACC0000007121,CHECKING,USD,2025-04-10,,DORMANT,BR664
7122,1840,1595.0,ACC0000007122,DEPOSIT,USD,2024-04-23,2029-12-08,DORMANT,BR408
7123,10,5214.0,ACC0000007123,SAVINGS,USD,2025-09-06,,BLOCKED,BR684
7124,1319,3499.0,ACC0000007124,DEPOSIT,USD,2025-08-20,,ACTIVE,BR533
7125,1664,85.0,ACC0000007125,DEPOSIT,USD,2024-07-16,,ACTIVE,BR242
7126,2726,1868.0,ACC0000007126,SAVINGS,USD,2023-11-20,,CLOSED,BR812
7127,1417,1157.0,ACC0000007127,CHECKING,USD,2024-10-02,,BLOCKED,BR663
7128,1191,5618.0,ACC0000007128,LOAN,USD,2022-03-19,2028-07-19,ACTIVE,BR519
7129,97,2274.0,ACC0000007129,DEPOSIT,USD,2022-04-18,,BLOCKED,BR133
7130,2735,,ACC0000007130,SAVINGS,USD,2024-09-25,,ACTIVE,BR286
7131,594,,ACC0000007131,DEPOSIT,USD,2024-07-07,,DORMANT,BR890
7132,1261,,ACC0000007132,LOAN,USD,2023-10-06,,DORMANT,BR107
7133,2496,4830.0,ACC0000007133,DEPOSIT,USD,2022-03-15,,ACTIVE,BR184
7134,821,3657.0,ACC0000007134,LOAN,USD,2024-04-11,2028-10-03,DORMANT,BR521
7135,571,1111.0,ACC0000007135,LOAN,USD,2025-08-12,,BLOCKED,BR165
7136,2704,5485.0,ACC0000007136,CREDIT,USD,2022-09-19,2032-08-06,CLOSED,BR613
7137,1077,,ACC0000007137,SAVINGS,USD,2024-04-26,2026-07-17,BLOCKED,BR283
7138,636,,ACC0000007138,DEPOSIT,USD,2025-09-29,,BLOCKED,BR611
7139,1877,2366.0,ACC0000007139,DEPOSIT,USD,2025-07-12,,BLOCKED,BR225
7140,377,270.0,ACC0000007140,DEPOSIT,USD,2025-07-03,2029-07-29,ACTIVE,BR756
7141,993,2679.0,ACC0000007141,LOAN,USD,2024-02-08,,BLOCKED,BR802
7142,628,3632.0,ACC0000007142,SAVINGS,USD,2025-10-04,,CLOSED,BR906
7143,270,5459.0,ACC0000007143,CHECKING,USD,2022-10-17,,DORMANT,BR204
7144,1045,2274.0,ACC0000007144,SAVINGS,USD,2023-04-05,2026-04-13,ACTIVE,BR454
7145,1489,106.0,ACC0000007145,DEPOSIT,USD,2025-07-13,,CLOSED,BR500
7146,1483,1994.0,ACC0000007146,CHECKING,USD,2025-10-08,,CLOSED,BR192
7147,1659,,ACC0000007147,CREDIT,USD,2023-10-30,,DORMANT,BR128
7148,1630,2961.0,ACC0000007148,SAVINGS,USD,2025-10-23,,CLOSED,BR738
7149,556,4135.0,ACC0000007149,CHECKING,USD,2023-09-06,2031-04-16,CLOSED,BR657
7150,162,,ACC0000007150,CHECKING,USD,2022-08-09,2030-07-03,CLOSED,BR224
7151,900,,ACC0000007151,CREDIT,USD,2025-07-12,,CLOSED,BR181
7152,1521,2739.0,ACC0000007152,CREDIT,USD,2024-01-15,,DORMANT,BR745
